maxl,avgl,region,rrate,ind,catl,plts,pltrs,ots,blcl,status,trf,ur,cmt
307,47,nw,0,type1,type2,FALSE,FALSE,FALSE,type5,Type1,Type1,TRUE,type1
340,46,se,0,type1,type5,TRUE,FALSE,FALSE,type1,Type2,Type5,FALSE,type2
73,31,ct,0,type3,type5,FALSE,FALSE,FALSE,type2,Type1,Type1,FALSE,type2
252,57,sw,0,type4,type5,TRUE,FALSE,FALSE,type2,Type3,Type1,TRUE,type1
554,29,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type5,FALSE,type2
454,38,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type2,FALSE,type1
497,36,se,0,type2,type5,TRUE,FALSE,FALSE,type1,Type3,Type5,TRUE,type1
453,46,nw,0,type2,type1,FALSE,FALSE,FALSE,type1,Type5,Type2,TRUE,type2
161,50,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type2,Type3,FALSE,type1
462,26,se,0,type1,type1,FALSE,FALSE,FALSE,type1,Type3,Type2,FALSE,type2
484,40,se,0,type1,type1,FALSE,FALSE,FALSE,type1,Type4,Type5,TRUE,type1
301,27,nw,0,type2,type1,FALSE,FALSE,FALSE,type1,Type4,Type2,TRUE,type2
586,57,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type1,Type4,FALSE,type2
479,62,se,0,type1,type1,TRUE,FALSE,FALSE,type1,Type5,Type1,FALSE,type2
552,63,nw,0,type1,type1,FALSE,FALSE,FALSE,type1,Type4,Type4,TRUE,type2
442,53,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type3,Type3,FALSE,type2
204,26,ne,0,type2,type1,FALSE,FALSE,FALSE,type1,Type2,Type3,FALSE,type1
423,39,nw,0,type1,type1,FALSE,FALSE,FALSE,type1,Type2,Type1,FALSE,type2
125,36,sw,0,type2,type1,FALSE,FALSE,FALSE,type1,Type3,Type5,FALSE,type2
534,28,se,0,type1,type1,FALSE,FALSE,FALSE,type1,Type5,Type4,TRUE,type1
653,29,nw,0,type2,type1,TRUE,FALSE,FALSE,type1,Type2,Type1,TRUE,type2
467,52,sw,0,type1,type1,FALSE,FALSE,FALSE,type1,Type5,Type4,TRUE,type2
154,27,sw,0,type1,type1,FALSE,FALSE,FALSE,type1,Type5,Type3,TRUE,type1
481,53,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type4,Type5,TRUE,type2
202,27,sw,0,type3,type1,FALSE,FALSE,FALSE,type1,Type4,Type3,FALSE,type1
502,55,nw,0,type1,type1,FALSE,FALSE,FALSE,type1,Type5,Type2,FALSE,type2
343,48,nw,0,type2,type2,TRUE,FALSE,FALSE,type1,Type1,Type3,FALSE,type2
433,39,nw,0,type2,type2,FALSE,FALSE,FALSE,type2,Type2,Type3,FALSE,type1
326,39,se,0,type2,type2,FALSE,FALSE,FALSE,type2,Type3,Type5,TRUE,type1
326,47,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type4,Type3,TRUE,type2
318,57,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type1,FALSE,type2
238,21,ne,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type1,TRUE,type2
354,47,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type2,Type2,TRUE,type2
214,35,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type3,FALSE,type1
406,29,sw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type1,Type4,TRUE,type2
334,44,sw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type1,Type5,TRUE,type1
369,42,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type2,Type3,TRUE,type2
500,34,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type4,FALSE,type2
493,33,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type3,Type1,FALSE,type1
644,35,nw,0,type3,type5,TRUE,FALSE,FALSE,type5,Type2,Type2,FALSE,type2
573,36,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type4,FALSE,type1
382,47,sw,0,type5,type5,TRUE,FALSE,FALSE,type2,Type4,Type2,FALSE,type2
421,55,sw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type5,Type1,FALSE,type1
554,26,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type4,TRUE,type1
425,43,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type5,Type5,FALSE,type2
487,39,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type4,FALSE,type2
459,29,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type2,FALSE,type2
469,54,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type3,FALSE,type1
308,40,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type3,FALSE,type2
463,41,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type3,TRUE,type2
507,45,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type3,TRUE,type1
511,51,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type5,FALSE,type2
293,40,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type4,Type1,TRUE,type1
468,58,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type5,TRUE,type1
614,41,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type5,FALSE,type1
564,29,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type1,FALSE,type1
283,31,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type1,TRUE,type1
273,42,ne,0,type1,type5,FALSE,FALSE,FALSE,type1,Type5,Type2,FALSE,type1
409,47,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type5,Type1,FALSE,type2
271,29,ne,0,type2,type3,FALSE,FALSE,FALSE,type1,Type5,Type2,TRUE,type1
455,41,se,0,type2,type3,FALSE,FALSE,FALSE,type1,Type3,Type2,TRUE,type2
694,39,nw,0,type3,type3,FALSE,FALSE,FALSE,type1,Type2,Type3,FALSE,type2
255,39,nw,0,type3,type3,FALSE,FALSE,FALSE,type1,Type5,Type3,TRUE,type2
490,43,nw,0,type2,type3,FALSE,FALSE,FALSE,type1,Type5,Type3,TRUE,type1
355,43,se,0,type2,type4,FALSE,FALSE,FALSE,type1,Type2,Type3,FALSE,type2
78,53,se,0,type4,type4,TRUE,FALSE,FALSE,type1,Type3,Type5,TRUE,type1
557,50,nw,0,type1,type4,FALSE,FALSE,FALSE,type2,Type3,Type5,FALSE,type1
407,35,nw,0,type2,type4,FALSE,FALSE,FALSE,type2,Type3,Type2,TRUE,type2
305,54,nw,0,type2,type3,FALSE,FALSE,FALSE,type2,Type2,Type4,FALSE,type1
131,28,ct,0,type3,type5,TRUE,FALSE,FALSE,type2,Type3,Type2,FALSE,type2
153,53,sw,0,type5,type5,FALSE,FALSE,FALSE,type2,Type3,Type3,FALSE,type2
499,31,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type3,TRUE,type1
608,46,nw,0,type1,type5,TRUE,FALSE,FALSE,type2,Type3,Type4,TRUE,type2
330,44,nw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type3,Type1,FALSE,type2
219,47,ct,0,type2,type5,FALSE,FALSE,FALSE,type2,Type1,Type1,FALSE,type2
281,39,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type2,TRUE,type2
341,48,nw,0,type1,type1,FALSE,FALSE,FALSE,type2,Type2,Type5,TRUE,type1
363,51,se,0,type5,type2,FALSE,FALSE,FALSE,type2,Type2,Type5,FALSE,type1
437,59,sw,0,type1,type5,FALSE,FALSE,FALSE,type5,Type1,Type5,FALSE,type1
272,58,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type5,FALSE,type2
533,45,sw,0,type3,type5,TRUE,FALSE,FALSE,type2,Type4,Type4,FALSE,type2
325,51,se,0,type1,type5,TRUE,FALSE,FALSE,type2,Type3,Type5,FALSE,type1
443,57,se,0,type3,type5,FALSE,FALSE,FALSE,type2,Type4,Type5,TRUE,type1
415,46,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type4,Type4,FALSE,type1
236,64,ct,0,type1,type1,FALSE,FALSE,FALSE,type1,Type5,Type1,TRUE,type2
83,43,ne,0,type2,type1,FALSE,FALSE,FALSE,type1,Type4,Type4,TRUE,type2
476,53,sw,0,type2,type1,FALSE,FALSE,FALSE,type1,Type1,Type5,FALSE,type2
482,32,se,0,type1,type1,FALSE,FALSE,FALSE,type1,Type5,Type4,TRUE,type1
578,47,nw,0,type3,type1,FALSE,FALSE,FALSE,type1,Type1,Type2,TRUE,type2
444,21,ne,0,type2,type1,FALSE,FALSE,FALSE,type1,Type5,Type3,FALSE,type1
534,47,se,0,type3,type1,TRUE,FALSE,FALSE,type1,Type4,Type4,TRUE,type2
587,54,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type1,Type3,TRUE,type1
90,49,se,0,type5,type1,FALSE,FALSE,FALSE,type2,Type3,Type5,FALSE,type2
488,35,nw,0,type3,type1,FALSE,FALSE,FALSE,type2,Type2,Type5,FALSE,type2
413,57,nw,0,type4,type1,FALSE,FALSE,FALSE,type2,Type3,Type3,FALSE,type1
304,47,ne,0,type2,type1,FALSE,FALSE,FALSE,type2,Type2,Type3,FALSE,type2
277,35,sw,0,type2,type1,TRUE,FALSE,FALSE,type2,Type3,Type3,FALSE,type2
317,35,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type3,Type4,FALSE,type1
455,57,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type3,Type5,TRUE,type1
272,62,sw,0,type1,type1,TRUE,FALSE,FALSE,type2,Type5,Type4,TRUE,type1
390,58,se,0,type2,type1,TRUE,FALSE,FALSE,type2,Type5,Type5,FALSE,type2
543,66,nw,0,type5,type1,FALSE,FALSE,FALSE,type2,Type1,Type2,TRUE,type1
607,29,nw,0,type1,type1,FALSE,FALSE,FALSE,type2,Type5,Type4,FALSE,type2
167,22,nw,0,type2,type2,FALSE,FALSE,FALSE,type2,Type3,Type3,TRUE,type1
428,56,nw,0,type2,type2,TRUE,FALSE,FALSE,type2,Type5,Type4,TRUE,type2
510,45,se,0,type1,type2,FALSE,FALSE,FALSE,type2,Type2,Type3,FALSE,type2
581,29,se,0,type3,type5,FALSE,FALSE,FALSE,type2,Type2,Type5,FALSE,type1
553,51,nw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type4,Type5,TRUE,type1
321,35,se,0,type2,type5,TRUE,FALSE,FALSE,type2,Type4,Type3,TRUE,type1
258,38,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type2,Type4,TRUE,type2
435,48,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type4,Type2,TRUE,type1
350,51,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type3,Type5,FALSE,type2
370,44,sw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type2,Type4,FALSE,type2
525,35,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type2,Type5,TRUE,type2
281,27,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type5,TRUE,type2
597,64,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type3,TRUE,type1
346,24,sw,0,type3,type5,TRUE,FALSE,FALSE,type2,Type5,Type1,TRUE,type2
499,39,se,0,type2,type5,FALSE,FALSE,FALSE,type5,Type1,Type5,TRUE,type2
115,29,se,0,type2,type5,TRUE,FALSE,FALSE,type5,Type4,Type1,FALSE,type2
425,53,sw,0,type2,type5,FALSE,FALSE,FALSE,type5,Type4,Type4,FALSE,type2
464,33,se,0,type3,type5,FALSE,FALSE,FALSE,type5,Type3,Type2,TRUE,type1
340,28,se,0,type1,type5,FALSE,FALSE,FALSE,type5,Type1,Type4,FALSE,type1
395,53,ct,0,type3,type5,FALSE,FALSE,FALSE,type5,Type1,Type4,FALSE,type1
409,51,se,0,type1,type5,FALSE,FALSE,FALSE,type5,Type2,Type5,TRUE,type1
273,27,nw,0,type2,type5,FALSE,FALSE,FALSE,type5,Type5,Type2,TRUE,type2
584,55,se,0,type2,type5,TRUE,FALSE,FALSE,type5,Type2,Type1,TRUE,type1
99,39,sw,0,type4,type5,FALSE,FALSE,FALSE,type5,Type5,Type5,FALSE,type2
278,23,sw,0,type2,type5,FALSE,FALSE,FALSE,type5,Type2,Type4,FALSE,type1
390,45,se,0,type2,type5,FALSE,FALSE,FALSE,type5,Type4,Type3,FALSE,type1
212,53,nw,0,type4,type5,FALSE,FALSE,FALSE,type1,Type2,Type3,TRUE,type2
191,31,nw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type4,Type5,TRUE,type2
335,35,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type4,FALSE,type2
513,28,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type4,TRUE,type2
497,56,sw,0,type5,type5,TRUE,FALSE,FALSE,type1,Type1,Type4,FALSE,type2
343,35,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type4,FALSE,type2
361,46,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type2,FALSE,type1
383,40,nw,0,type4,type3,FALSE,FALSE,FALSE,type1,Type4,Type5,FALSE,type2
676,38,se,0,type1,type3,TRUE,FALSE,FALSE,type1,Type2,Type3,TRUE,type1
504,59,se,0,type2,type3,FALSE,FALSE,FALSE,type1,Type5,Type4,TRUE,type2
485,44,se,0,type1,type3,FALSE,FALSE,FALSE,type1,Type5,Type4,TRUE,type2
633,35,nw,0,type2,type3,FALSE,FALSE,FALSE,type1,Type1,Type4,TRUE,type2
323,44,nw,0,type1,type4,FALSE,FALSE,FALSE,type1,Type4,Type1,TRUE,type1
503,55,se,0,type1,type4,FALSE,FALSE,FALSE,type1,Type5,Type4,FALSE,type2
488,34,ne,0,type2,type4,TRUE,FALSE,FALSE,type1,Type4,Type1,TRUE,type1
542,52,nw,0,type2,type4,FALSE,FALSE,FALSE,type2,Type4,Type3,FALSE,type1
326,44,sw,0,type1,type3,FALSE,FALSE,FALSE,type2,Type4,Type2,TRUE,type1
515,46,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type4,Type4,FALSE,type1
435,48,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type1,Type3,TRUE,type1
509,41,se,0,type2,type5,TRUE,FALSE,FALSE,type2,Type3,Type5,FALSE,type1
450,29,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type3,TRUE,type2
315,33,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type2,TRUE,type1
336,43,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type4,Type3,FALSE,type1
295,45,se,0,type3,type5,FALSE,FALSE,FALSE,type2,Type4,Type3,FALSE,type1
505,52,nw,0,type1,type1,FALSE,FALSE,FALSE,type2,Type2,Type4,FALSE,type1
495,33,nw,0,type1,type2,FALSE,FALSE,FALSE,type2,Type2,Type3,TRUE,type1
385,37,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type4,Type5,FALSE,type1
438,53,nw,0,type2,type5,TRUE,FALSE,FALSE,type5,Type2,Type5,FALSE,type2
590,34,se,0,type3,type5,TRUE,FALSE,FALSE,type5,Type2,Type1,FALSE,type2
295,51,nw,0,type1,type5,FALSE,FALSE,FALSE,type5,Type4,Type5,FALSE,type1
340,33,se,0,type1,type5,FALSE,FALSE,FALSE,type5,Type1,Type1,FALSE,type2
602,55,nw,0,type3,type5,FALSE,FALSE,FALSE,type5,Type1,Type2,FALSE,type1
613,42,se,0,type2,type1,FALSE,FALSE,FALSE,type5,Type1,Type3,FALSE,type2
560,23,nw,0,type1,type1,FALSE,FALSE,FALSE,type5,Type4,Type1,FALSE,type1
267,40,nw,0,type1,type1,FALSE,FALSE,FALSE,type5,Type5,Type5,TRUE,type2
424,54,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type2,Type3,FALSE,type1
401,44,nw,0,type1,type1,FALSE,FALSE,FALSE,type1,Type5,Type3,TRUE,type2
368,32,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type4,Type3,FALSE,type2
507,54,nw,0,type3,type1,FALSE,FALSE,FALSE,type1,Type5,Type4,TRUE,type1
343,37,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type3,Type5,FALSE,type1
504,49,nw,0,type2,type1,FALSE,FALSE,FALSE,type1,Type4,Type3,FALSE,type2
385,34,ct,0,type2,type1,FALSE,FALSE,FALSE,type1,Type2,Type4,FALSE,type1
627,28,se,0,type1,type1,FALSE,FALSE,FALSE,type1,Type1,Type3,TRUE,type2
259,35,se,0,type2,type1,TRUE,FALSE,FALSE,type2,Type2,Type2,FALSE,type2
465,52,se,0,type1,type1,FALSE,FALSE,FALSE,type2,Type5,Type2,TRUE,type2
296,35,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type1,Type4,TRUE,type1
372,36,se,0,type1,type1,FALSE,FALSE,FALSE,type2,Type3,Type2,FALSE,type2
421,48,sw,0,type4,type1,FALSE,FALSE,FALSE,type2,Type2,Type4,FALSE,type1
306,41,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type3,Type3,TRUE,type1
382,37,nw,0,type3,type1,TRUE,FALSE,FALSE,type2,Type4,Type4,TRUE,type2
381,28,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type2,Type4,FALSE,type1
539,54,nw,0,type2,type2,TRUE,FALSE,FALSE,type2,Type5,Type3,FALSE,type2
358,38,nw,0,type2,type2,TRUE,FALSE,FALSE,type2,Type1,Type5,FALSE,type2
571,52,sw,0,type1,type2,FALSE,FALSE,FALSE,type2,Type3,Type3,TRUE,type2
463,44,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type4,Type2,FALSE,type2
488,46,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type5,Type3,FALSE,type1
460,61,se,0,type1,type5,TRUE,FALSE,FALSE,type2,Type1,Type2,FALSE,type1
424,51,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type3,FALSE,type2
441,32,ct,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type4,FALSE,type1
464,42,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type3,Type4,TRUE,type1
494,58,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type2,TRUE,type2
323,31,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type2,Type1,TRUE,type1
155,26,sw,0,type3,type5,TRUE,FALSE,FALSE,type2,Type4,Type1,TRUE,type1
536,54,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type1,Type1,FALSE,type2
341,60,se,0,type3,type5,FALSE,FALSE,FALSE,type2,Type1,Type3,TRUE,type2
502,33,nw,0,type2,type5,TRUE,FALSE,FALSE,type2,Type1,Type2,FALSE,type1
468,43,se,0,type1,type5,FALSE,FALSE,FALSE,type5,Type2,Type1,FALSE,type2
362,44,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type1,TRUE,type1
303,52,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type1,FALSE,type1
339,51,se,0,type3,type5,FALSE,FALSE,FALSE,type2,Type4,Type1,TRUE,type1
357,35,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type3,TRUE,type1
116,28,sw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type4,Type5,FALSE,type1
448,34,sw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type3,Type1,TRUE,type2
469,37,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type2,FALSE,type1
293,44,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type1,TRUE,type1
485,41,nw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type5,Type4,FALSE,type2
323,41,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type4,Type3,TRUE,type2
400,50,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type2,TRUE,type1
368,47,sw,0,type2,type5,TRUE,FALSE,FALSE,type1,Type1,Type1,TRUE,type1
428,30,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type4,FALSE,type2
408,56,ct,0,type5,type5,FALSE,FALSE,FALSE,type1,Type2,Type2,FALSE,type2
486,36,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type5,FALSE,type2
248,22,ne,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type2,TRUE,type1
442,58,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type5,FALSE,type2
333,40,nw,0,type2,type3,FALSE,FALSE,FALSE,type1,Type3,Type2,TRUE,type2
471,60,nw,0,type2,type3,FALSE,FALSE,FALSE,type5,Type4,Type1,FALSE,type2
581,53,sw,0,type1,type3,FALSE,FALSE,FALSE,type1,Type2,Type3,FALSE,type2
477,54,nw,0,type2,type3,FALSE,FALSE,FALSE,type5,Type4,Type2,FALSE,type2
494,50,sw,0,type3,type3,FALSE,FALSE,FALSE,type5,Type2,Type1,TRUE,type1
383,40,sw,0,type1,type4,FALSE,FALSE,FALSE,type1,Type4,Type5,TRUE,type1
127,38,se,0,type2,type4,TRUE,FALSE,FALSE,type1,Type2,Type2,FALSE,type2
488,27,ne,0,type3,type4,FALSE,FALSE,FALSE,type5,Type4,Type2,TRUE,type2
409,32,ne,0,type1,type4,FALSE,FALSE,FALSE,type1,Type5,Type5,FALSE,type1
311,45,se,0,type2,type3,FALSE,FALSE,FALSE,type2,Type2,Type4,TRUE,type1
529,38,nw,0,type4,type5,FALSE,FALSE,FALSE,type5,Type4,Type2,TRUE,type1
475,46,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type2,TRUE,type2
416,44,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type2,Type4,TRUE,type2
540,30,se,0,type2,type5,TRUE,FALSE,FALSE,type2,Type4,Type1,FALSE,type1
465,60,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type4,TRUE,type1
313,37,sw,0,type2,type5,FALSE,FALSE,FALSE,type5,Type1,Type2,FALSE,type1
297,56,sw,0,type4,type1,FALSE,FALSE,FALSE,type2,Type5,Type4,TRUE,type1
569,61,se,0,type2,type2,FALSE,FALSE,FALSE,type2,Type2,Type2,FALSE,type1
578,54,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type2,Type5,FALSE,type1
401,37,nw,0,type1,type5,FALSE,FALSE,FALSE,type5,Type2,Type2,TRUE,type1
233,45,sw,0,type5,type5,FALSE,FALSE,FALSE,type2,Type3,Type3,TRUE,type2
114,38,ct,0,type4,type5,FALSE,FALSE,FALSE,type5,Type4,Type5,FALSE,type1
396,54,sw,0,type3,type5,TRUE,FALSE,FALSE,type1,Type3,Type5,TRUE,type2
237,42,sw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type3,Type4,TRUE,type2
401,31,se,0,type2,type1,FALSE,FALSE,FALSE,type2,Type2,Type1,FALSE,type2
466,34,nw,0,type3,type1,FALSE,FALSE,FALSE,type2,Type3,Type1,FALSE,type1
393,24,ne,0,type1,type1,TRUE,FALSE,FALSE,type2,Type3,Type2,FALSE,type2
495,50,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type5,Type5,TRUE,type2
577,50,se,0,type1,type1,FALSE,FALSE,FALSE,type1,Type5,Type4,FALSE,type1
290,29,ne,0,type5,type1,FALSE,FALSE,FALSE,type1,Type1,Type2,TRUE,type2
591,53,nw,0,type2,type1,FALSE,FALSE,FALSE,type1,Type3,Type5,FALSE,type1
498,26,ct,0,type2,type1,FALSE,FALSE,FALSE,type1,Type1,Type3,TRUE,type2
586,37,se,0,type3,type1,FALSE,FALSE,FALSE,type1,Type1,Type3,TRUE,type2
332,47,se,0,type3,type1,TRUE,FALSE,FALSE,type1,Type3,Type1,FALSE,type2
350,60,nw,0,type2,type1,FALSE,FALSE,FALSE,type1,Type5,Type4,FALSE,type2
281,50,nw,0,type1,type1,FALSE,FALSE,FALSE,type1,Type3,Type4,FALSE,type2
492,27,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type5,Type4,TRUE,type2
330,32,se,0,type2,type1,FALSE,FALSE,FALSE,type5,Type3,Type2,FALSE,type2
252,52,sw,0,type2,type1,TRUE,FALSE,FALSE,type1,Type1,Type5,TRUE,type1
489,48,se,0,type3,type1,FALSE,FALSE,FALSE,type1,Type3,Type1,FALSE,type2
114,38,sw,0,type2,type1,FALSE,FALSE,FALSE,type1,Type1,Type5,FALSE,type2
409,35,nw,0,type2,type1,FALSE,FALSE,FALSE,type1,Type3,Type2,FALSE,type1
463,52,nw,0,type2,type1,FALSE,FALSE,FALSE,type5,Type3,Type1,FALSE,type1
338,43,nw,0,type2,type2,FALSE,FALSE,FALSE,type1,Type3,Type4,FALSE,type1
427,37,nw,0,type3,type2,TRUE,FALSE,FALSE,type1,Type2,Type1,FALSE,type2
331,24,se,0,type2,type2,FALSE,FALSE,FALSE,type1,Type5,Type3,TRUE,type1
136,39,ct,0,type3,type5,FALSE,FALSE,FALSE,type5,Type1,Type2,TRUE,type2
277,54,nw,0,type3,type5,TRUE,FALSE,FALSE,type1,Type3,Type4,TRUE,type1
573,54,ct,0,type2,type5,TRUE,FALSE,FALSE,type2,Type3,Type1,TRUE,type2
95,60,se,0,type2,type5,FALSE,FALSE,FALSE,type5,Type5,Type1,TRUE,type1
431,23,sw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type2,Type1,FALSE,type1
344,42,sw,0,type1,type5,FALSE,FALSE,FALSE,type5,Type2,Type5,FALSE,type1
579,36,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type1,Type4,TRUE,type2
349,31,sw,0,type4,type5,FALSE,FALSE,FALSE,type2,Type1,Type5,FALSE,type1
556,34,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type1,TRUE,type1
503,33,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type5,Type3,FALSE,type1
323,37,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type5,Type1,TRUE,type1
275,48,nw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type3,Type4,FALSE,type1
138,38,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type3,Type4,TRUE,type1
553,39,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type4,Type5,FALSE,type2
193,38,sw,0,type4,type5,TRUE,FALSE,FALSE,type5,Type5,Type2,TRUE,type1
464,53,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type1,TRUE,type1
535,34,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type2,TRUE,type2
323,41,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type4,Type2,TRUE,type1
365,54,nw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type5,Type5,TRUE,type2
333,60,nw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type4,Type5,TRUE,type1
480,32,sw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type1,FALSE,type1
169,27,ct,0,type1,type5,TRUE,FALSE,FALSE,type2,Type2,Type3,TRUE,type1
317,42,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type4,Type3,FALSE,type2
610,50,se,0,type5,type5,FALSE,FALSE,FALSE,type2,Type5,Type4,FALSE,type2
487,44,se,0,type2,type5,TRUE,FALSE,FALSE,type2,Type2,Type4,FALSE,type2
250,35,sw,0,type2,type5,FALSE,FALSE,FALSE,type5,Type5,Type1,TRUE,type1
656,58,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type5,Type4,FALSE,type1
